Order_ID,Order_Date,Customer_ID,Customer_City,Region,Warehouse_ID,Product_ID,Product_Category,Quantity,Unit_Price,Order_Value,Inventory_Before,Inventory_After,Processing_Time_Hours,Packing_Time_Hours,Shipping_Method,Shipping_Cost,Distance_KM,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Status,Priority,Return_Status,Warehouse_Capacity,Month,Delivery_Gap_Days,Fulfillment_Hours,Low_Stock_Flag
ORD10122,2026-04-19,CUST4340,Bengaluru,South,WH-Central,P1445,Electronics,1,1912.59,1912.59,100,99,4.77,1.99,Express,293.54,579.1,2,2,On Time,High,No,90.8,2026-04-01,0,6.76,No
ORD10123,2026-05-27,CUST2775,Delhi,North,WH-Central,P1412,Books,4,706.7,2826.8,157,153,8.18,2.57,Standard,261.55,514.2,4,6,Delayed,High,No,70.8,2026-05-01,2,10.75,No
ORD10124,2026-03-25,CUST3502,Ahmedabad,West,WH-Central,P1667,Electronics,1,2532.34,2532.34,189,188,4.73,2.93,Economy,208.22,609.2,6,11,Delayed,Standard,No,95.6,2026-03-01,5,7.66,No
ORD10125,2026-07-01,CUST2131,Chandigarh,North,WH-NCR,P2682,Sports,2,2048.26,4096.52,134,132,12.32,1.87,Economy,86.13,87.8,6,8,Delayed,Standard,No,100.0,2026-07-01,2,14.190000000000001,No
ORD10126,2026-04-10,CUST5001,Jaipur,North,WH-East,P2944,Books,1,605.98,605.98,131,130,9.94,1.35,Express,158.74,191.3,2,4,Delayed,Standard,No,89.4,2026-04-01,2,11.29,No
ORD10127,2026-02-14,CUST2179,Pune,West,WH-South,P2454,Grocery,2,283.95,567.9,108,106,8.21,2.89,Express,311.59,390.2,2,4,Delayed,High,No,68.2,2026-02-01,2,11.100000000000001,No
ORD10128,2026-02-28,CUST2937,Mumbai,West,WH-NCR,P1109,Accessories,1,965.64,965.64,77,76,5.76,2.03,Standard,185.42,443.9,4,3,On Time,High,Yes,87.1,2026-02-01,-1,7.789999999999999,No
ORD10129,2026-04-02,CUST2304,Mumbai,West,WH-East,P2661,Grocery,1,626.21,626.21,60,59,7.35,1.7,Same Day,381.19,572.4,1,3,Delayed,Urgent,No,63.2,2026-04-01,2,9.049999999999999,No
ORD10130,2026-04-08,CUST1267,Kanpur,North,WH-North,P2846,Fashion,1,1680.15,1680.15,133,132,9.52,1.14,Standard,139.33,239.6,4,5,Delayed,High,No,86.1,2026-04-01,1,10.66,No
ORD10131,2026-08-16,CUST2611,Bhubaneswar,East,WH-South,P2441,Sports,1,1137.67,1137.67,98,97,7.78,2.44,Economy,155.93,405.6,6,6,On Time,High,No,70.0,2026-08-01,0,10.22,No
ORD10132,2026-03-04,CUST3491,Patna,East,WH-Central,P1837,Furniture,1,10406.76,10406.76,148,147,7.86,3.48,Express,212.05,309.8,2,5,Delayed,Standard,No,79.8,2026-03-01,3,11.34,No
ORD10133,2026-05-15,CUST5675,Bhubaneswar,East,WH-NCR,P2089,Books,1,349.71,349.71,257,256,6.32,1.46,Standard,241.3,498.8,4,5,Delayed,Standard,No,89.7,2026-05-01,1,7.78,No
ORD10134,2026-01-03,CUST1910,Jaipur,North,WH-Central,P1188,Electronics,1,5146.11,5146.11,143,142,8.36,1.57,Standard,185.53,487.6,4,7,Delayed,High,No,86.5,2026-01-01,3,9.93,No
ORD10135,2026-04-30,CUST4966,Bhubaneswar,East,WH-NCR,P2591,Fashion,1,937.56,937.56,82,81,7.94,1.9,Standard,169.18,255.9,4,7,Delayed,High,No,81.3,2026-04-01,3,9.84,No
ORD10136,2026-04-24,CUST2012,Chennai,South,WH-North,P1053,Books,1,355.57,355.57,154,153,3.53,0.84,Express,221.32,594.4,2,4,Delayed,Standard,No,100.0,2026-04-01,2,4.37,No
ORD10137,2026-06-06,CUST1668,Ahmedabad,West,WH-West,P2675,Beauty,1,1300.6,1300.6,81,80,9.49,1.51,Express,126.9,130.9,2,3,Delayed,Standard,No,78.6,2026-06-01,1,11,No
ORD10138,2026-08-07,CUST4801,Bengaluru,South,WH-South,P1632,Home & Kitchen,1,1489.21,1489.21,128,127,9.97,1.92,Standard,149.58,257.0,4,6,Delayed,Standard,No,48.5,2026-08-01,2,11.89,No
ORD10139,2026-02-17,CUST3588,Pune,West,WH-North,P2024,Books,1,470.68,470.68,107,106,7.56,2.27,Economy,142.24,353.5,6,6,On Time,Standard,No,82.9,2026-02-01,0,9.83,No
ORD10140,2026-02-05,CUST1940,Bengaluru,South,WH-South,P2173,Fashion,2,979.94,1959.88,101,99,7.92,3.14,Standard,130.32,105.4,4,6,Delayed,Standard,No,73.4,2026-02-01,2,11.06,No
ORD10141,2026-06-02,CUST1387,Kolkata,East,WH-Central,P1111,Sports,1,1671.63,1671.63,179,178,8.45,1.35,Express,283.11,462.2,2,4,Delayed,Standard,No,86.2,2026-06-01,2,9.799999999999999,No
ORD10142,2026-06-11,CUST4463,Mumbai,West,WH-South,P2760,Sports,1,1150.65,1150.65,153,152,8.03,2.99,Standard,158.85,383.9,4,5,Delayed,High,Yes,73.4,2026-06-01,1,11.02,No
ORD10143,2026-04-14,CUST1195,Chandigarh,North,WH-West,P2949,Books,1,652.57,652.57,61,60,2.89,2.69,Economy,134.23,287.8,6,7,Delayed,Standard,No,68.2,2026-04-01,1,5.58,No
ORD10144,2026-07-24,CUST4765,Bengaluru,South,WH-NCR,P1456,Fashion,1,1003.44,1003.44,107,106,11.65,2.38,Standard,169.23,456.2,4,5,Delayed,High,No,84.9,2026-07-01,1,14.030000000000001,No
ORD10145,2026-03-02,CUST3501,Ahmedabad,West,WH-NCR,P2414,Electronics,1,2293.39,2293.39,104,103,8.31,2.23,Standard,198.95,524.4,4,8,Delayed,Standard,No,81.1,2026-03-01,4,10.540000000000001,No
ORD10146,2026-03-11,CUST4753,Mumbai,West,WH-NCR,P1272,Fashion,1,1304.02,1304.02,107,106,3.32,1.96,Economy,183.41,584.8,6,8,Delayed,Standard,No,90.6,2026-03-01,2,5.279999999999999,No
ORD10147,2026-01-17,CUST5715,Jaipur,North,WH-NCR,P2835,Toys,2,1303.23,2606.46,119,117,7.93,3.42,Standard,100.67,20.0,4,5,Delayed,High,No,87.4,2026-01-01,1,11.35,No
ORD10148,2026-06-19,CUST4327,Chandigarh,North,WH-NCR,P1171,Fashion,2,2170.49,4340.98,112,110,3.52,2.5,Express,140.06,24.8,2,1,On Time,Urgent,No,98.9,2026-06-01,-1,6.02,No
ORD10149,2026-03-12,CUST4825,Chandigarh,North,WH-West,P2859,Toys,2,910.86,1821.72,93,91,7.74,1.99,Express,258.78,391.6,2,3,Delayed,Standard,No,100.0,2026-03-01,1,9.73,No
ORD10150,2026-08-25,CUST2961,Jaipur,North,WH-North,P1733,Home & Kitchen,1,1138.74,1138.74,46,45,5.82,0.71,Same Day,341.42,373.2,1,3,Delayed,Urgent,No,85.7,2026-08-01,2,6.53,No
ORD10151,2026-04-19,CUST5317,Jaipur,North,WH-East,P2928,Toys,1,918.3,918.3,227,226,7.29,2.55,Economy,156.82,415.1,6,9,Delayed,High,No,79.9,2026-04-01,3,9.84,No
ORD10152,2026-06-30,CUST1279,Bengaluru,South,WH-West,P1877,Books,1,778.23,778.23,56,55,10.88,1.92,Standard,256.23,574.1,4,7,Delayed,Standard,No,48.6,2026-06-01,3,12.8,No
ORD10153,2026-07-09,CUST5965,Chandigarh,North,WH-South,P1537,Grocery,2,1052.0,2104.0,83,81,7.1,1.49,Standard,199.6,327.2,4,4,On Time,Standard,No,54.2,2026-07-01,0,8.59,No
ORD10154,2026-01-17,CUST4908,Chennai,South,WH-West,P2584,Furniture,1,4791.76,4791.76,214,213,2.18,2.06,Express,248.19,353.0,2,2,On Time,Standard,No,69.4,2026-01-01,0,4.24,No
ORD10155,2026-06-18,CUST3525,Jaipur,North,WH-East,P1073,Grocery,1,1689.36,1689.36,159,158,9.69,1.97,Standard,207.2,503.8,4,6,Delayed,Standard,No,75.6,2026-06-01,2,11.66,No
ORD10156,2026-05-12,CUST4387,Bhubaneswar,East,WH-West,P1925,Beauty,5,1220.31,6101.55,142,137,9.18,2.44,Standard,246.68,460.6,4,5,Delayed,High,No,71.5,2026-05-01,1,11.62,No
ORD10157,2026-06-21,CUST4223,Kanpur,North,WH-Central,P2538,Electronics,4,4294.87,17179.48,117,113,5.15,1.83,Same Day,374.78,482.3,1,4,Delayed,Standard,No,92.6,2026-06-01,3,6.98,No
ORD10158,2026-03-10,CUST1888,Ahmedabad,West,WH-Central,P2083,Furniture,2,10244.97,20489.94,157,155,3.18,2.05,Standard,169.76,373.2,4,4,On Time,Standard,No,96.1,2026-03-01,0,5.23,No
ORD10159,2026-04-15,CUST5665,Delhi,North,WH-West,P2416,Furniture,2,5979.63,11959.26,94,92,6.54,2.11,Express,275.7,510.2,2,4,Delayed,Standard,No,75.4,2026-04-01,2,8.65,No
ORD10160,2026-06-15,CUST5118,Hyderabad,South,WH-South,P1154,Accessories,1,741.72,741.72,218,217,5.28,0.71,Standard,71.47,68.5,4,4,On Time,Standard,No,74.4,2026-06-01,0,5.99,No
ORD10161,2026-08-21,CUST5196,Chennai,South,WH-East,P2083,Sports,1,4653.78,4653.78,240,239,5.24,2.08,Express,198.38,344.9,2,5,Delayed,Standard,No,85.6,2026-08-01,3,7.32,No
ORD10162,2026-06-09,CUST1176,Kolkata,East,WH-North,P2190,Beauty,4,1798.06,7192.24,105,101,7.78,2.73,Standard,293.41,590.4,4,6,Delayed,Standard,No,90.1,2026-06-01,2,10.51,No
ORD10163,2026-04-23,CUST3805,Delhi,North,WH-South,P1151,Sports,1,3470.8,3470.8,136,135,7.83,0.2,Economy,191.39,519.9,6,6,On Time,Standard,No,64.0,2026-04-01,0,8.03,No
ORD10164,2026-03-04,CUST4758,Ranchi,East,WH-Central,P1387,Electronics,1,3940.6,3940.6,73,72,4.67,3.19,Express,235.43,413.9,2,4,Delayed,Standard,No,86.9,2026-03-01,2,7.859999999999999,No
ORD10165,2026-07-08,CUST4642,Hyderabad,South,WH-South,P1363,Books,2,169.24,338.48,80,78,7.11,2.11,Express,199.14,272.0,2,2,On Time,Urgent,No,66.2,2026-07-01,0,9.22,No
ORD10166,2026-06-15,CUST1121,Chennai,South,WH-Central,P2409,Accessories,1,1538.52,1538.52,64,63,7.32,2.0,Express,102.51,125.8,2,3,Delayed,Urgent,No,95.8,2026-06-01,1,9.32,No
ORD10167,2026-02-01,CUST1567,Mumbai,West,WH-North,P2888,Grocery,2,381.46,762.92,166,164,8.53,1.93,Express,357.27,543.6,2,3,Delayed,Standard,No,78.7,2026-02-01,1,10.459999999999999,No
ORD10168,2026-08-02,CUST3505,Chandigarh,North,WH-West,P2309,Accessories,1,1257.78,1257.78,74,73,4.85,1.67,Express,325.12,574.0,2,4,Delayed,High,No,68.9,2026-08-01,2,6.52,No
ORD10169,2026-05-07,CUST1147,Ranchi,East,WH-East,P1118,Beauty,1,1841.44,1841.44,122,121,11.88,1.5,Standard,83.76,29.0,4,3,On Time,High,No,74.9,2026-05-01,-1,13.38,No
ORD10170,2026-08-27,CUST1205,Ranchi,East,WH-Central,P1560,Toys,1,742.8,742.8,36,35,10.96,3.31,Express,286.36,496.8,2,3,Delayed,Standard,No,85.1,2026-08-01,1,14.270000000000001,No
ORD10171,2026-01-29,CUST4701,Delhi,North,WH-South,P1416,Books,1,512.91,512.91,70,69,8.82,1.91,Standard,197.44,471.2,4,6,Delayed,Standard,No,60.7,2026-01-01,2,10.73,No
ORD10172,2026-01-30,CUST3105,Hyderabad,South,WH-West,P2256,Furniture,2,14027.59,28055.18,183,181,9.3,1.81,Standard,234.97,490.4,4,4,On Time,Urgent,No,65.6,2026-01-01,0,11.110000000000001,No
ORD10173,2026-07-01,CUST1206,Lucknow,North,WH-NCR,P2856,Fashion,1,1166.18,1166.18,102,101,9.63,1.58,Standard,123.14,205.4,4,7,Delayed,Urgent,No,85.4,2026-07-01,3,11.21,No
ORD10174,2026-04-22,CUST2854,Ahmedabad,West,WH-North,P1807,Beauty,1,660.15,660.15,172,171,10.57,1.85,Standard,284.87,703.2,4,7,Delayed,Standard,No,95.5,2026-04-01,3,12.42,No
ORD10175,2026-08-02,CUST4646,Hyderabad,South,WH-Central,P1938,Home & Kitchen,2,814.04,1628.08,210,208,8.95,2.11,Express,294.28,435.9,2,4,Delayed,Standard,No,92.2,2026-08-01,2,11.059999999999999,No
ORD10176,2026-05-08,CUST4878,Kolkata,East,WH-South,P1505,Sports,1,2166.89,2166.89,61,60,7.99,2.66,Express,272.59,553.3,2,4,Delayed,Standard,No,76.9,2026-05-01,2,10.65,No
ORD10177,2026-06-10,CUST5488,Ranchi,East,WH-East,P1769,Home & Kitchen,2,2877.75,5755.5,63,61,4.49,1.29,Express,251.31,264.1,2,2,On Time,High,No,84.9,2026-06-01,0,5.78,No
ORD10178,2026-07-01,CUST5989,Chandigarh,North,WH-West,P2792,Sports,1,2599.03,2599.03,178,177,8.0,1.05,Standard,177.18,411.3,4,7,Delayed,Urgent,No,68.2,2026-07-01,3,9.05,No
ORD10179,2026-08-12,CUST4840,Mumbai,West,WH-North,P2259,Beauty,3,1202.88,3608.64,305,302,3.71,2.12,Economy,191.53,441.9,6,9,Delayed,High,No,89.0,2026-08-01,3,5.83,No
ORD10180,2026-05-29,CUST3828,Hyderabad,South,WH-East,P2586,Grocery,3,1091.11,3273.33,239,236,11.95,1.66,Standard,216.82,510.0,4,7,Delayed,Standard,No,62.2,2026-05-01,3,13.61,No
ORD10181,2026-03-06,CUST2679,Jaipur,North,WH-NCR,P1616,Accessories,2,612.81,1225.62,123,121,10.33,2.82,Standard,207.43,415.5,4,7,Delayed,Standard,No,100.0,2026-03-01,3,13.15,No
ORD10182,2026-07-24,CUST2858,Kolkata,East,WH-North,P1805,Fashion,2,1032.01,2064.02,136,134,8.46,2.93,Express,327.41,499.8,2,4,Delayed,Standard,No,88.5,2026-07-01,2,11.39,No
ORD10183,2026-02-14,CUST1955,Delhi,North,WH-West,P2263,Beauty,1,745.24,745.24,130,129,5.94,2.12,Standard,224.41,474.8,4,6,Delayed,Standard,No,63.4,2026-02-01,2,8.06,No
ORD10184,2026-03-05,CUST1925,Ahmedabad,West,WH-West,P2939,Grocery,2,457.37,914.74,85,83,11.55,2.99,Economy,114.5,126.7,6,6,On Time,High,No,56.5,2026-03-01,0,14.540000000000001,No
ORD10185,2026-08-12,CUST5132,Patna,East,WH-South,P1101,Fashion,1,1149.25,1149.25,60,59,10.45,0.22,Economy,158.79,515.2,6,8,Delayed,High,No,76.7,2026-08-01,2,10.67,No
ORD10186,2026-05-25,CUST4137,Hyderabad,South,WH-Central,P2271,Fashion,1,1183.14,1183.14,76,75,10.79,2.2,Standard,272.51,472.1,4,6,Delayed,High,No,80.0,2026-05-01,2,12.989999999999998,No
ORD10187,2026-08-01,CUST1845,Ranchi,East,WH-West,P2744,Furniture,2,4406.23,8812.46,56,54,8.76,0.57,Economy,166.15,320.5,6,9,Delayed,High,No,74.9,2026-08-01,3,9.33,No
ORD10188,2026-02-23,CUST4204,Bengaluru,South,WH-South,P2575,Sports,2,2761.96,5523.92,97,95,5.53,0.62,Express,169.73,150.8,2,5,Delayed,Standard,No,81.0,2026-02-01,3,6.15,No
ORD10189,2026-07-06,CUST1827,Ahmedabad,West,WH-South,P2823,Sports,1,1632.72,1632.72,129,128,0.5,1.82,Economy,248.41,615.8,6,5,On Time,Standard,No,75.5,2026-07-01,-1,2.3200000000000003,No
ORD10190,2026-05-23,CUST2997,Bhubaneswar,East,WH-Central,P2297,Beauty,2,662.04,1324.08,83,81,4.65,1.38,Standard,236.32,485.5,4,7,Delayed,High,No,93.5,2026-05-01,3,6.03,No
ORD10191,2026-01-13,CUST1498,Ahmedabad,West,WH-South,P2757,Fashion,4,1279.24,5116.96,150,146,8.2,2.96,Standard,302.92,539.1,4,7,Delayed,Standard,No,72.9,2026-01-01,3,11.16,No
ORD10192,2026-01-01,CUST2068,Patna,East,WH-Central,P1739,Grocery,2,636.55,1273.1,96,94,5.94,3.42,Express,276.09,486.6,2,4,Delayed,Standard,No,84.4,2026-01-01,2,9.36,No
ORD10193,2026-03-26,CUST1424,Chennai,South,WH-South,P2431,Furniture,1,12950.79,12950.79,106,105,9.47,3.09,Standard,110.64,191.9,4,4,On Time,Standard,No,72.8,2026-03-01,0,12.56,No
ORD10194,2026-05-27,CUST5070,Ahmedabad,West,WH-South,P2052,Fashion,1,987.94,987.94,223,222,5.28,0.85,Standard,132.48,302.0,4,5,Delayed,Standard,No,64.8,2026-05-01,1,6.13,No
ORD10195,2026-04-07,CUST3495,Lucknow,North,WH-East,P1460,Grocery,3,402.13,1206.39,176,173,9.78,2.73,Express,282.1,377.5,2,2,On Time,Standard,Yes,75.9,2026-04-01,0,12.51,No
ORD10196,2026-06-01,CUST2029,Ahmedabad,West,WH-NCR,P2219,Fashion,3,1388.39,4165.17,65,62,6.85,2.34,Standard,187.97,427.6,4,7,Delayed,Standard,No,100.0,2026-06-01,3,9.19,No
ORD10197,2026-05-11,CUST5245,Hyderabad,South,WH-NCR,P1985,Electronics,1,4658.59,4658.59,66,65,9.61,1.83,Economy,174.06,417.6,6,7,Delayed,Standard,No,100.0,2026-05-01,1,11.44,No
ORD10198,2026-08-02,CUST5968,Jaipur,North,WH-Central,P2687,Sports,1,1132.24,1132.24,114,113,9.17,2.96,Express,154.93,257.7,2,3,Delayed,Urgent,No,85.9,2026-08-01,1,12.129999999999999,No
ORD10199,2026-06-16,CUST2626,Kanpur,North,WH-South,P1717,Accessories,1,757.02,757.02,121,120,4.12,1.93,Economy,225.26,632.0,6,8,Delayed,High,No,66.3,2026-06-01,2,6.05,No
ORD10200,2026-04-09,CUST3029,Chennai,South,WH-Central,P2232,Sports,1,1314.88,1314.88,162,161,2.79,2.09,Economy,143.1,320.8,6,8,Delayed,Standard,No,90.4,2026-04-01,2,4.88,No
ORD10201,2026-01-26,CUST4077,Ahmedabad,West,WH-North,P1986,Electronics,1,1766.6,1766.6,89,88,3.36,1.71,Standard,248.05,588.5,4,5,Delayed,Urgent,No,86.7,2026-01-01,1,5.07,No
ORD10202,2026-05-02,CUST5528,Jaipur,North,WH-West,P1044,Fashion,5,2895.19,14475.95,236,231,8.4,1.33,Express,362.54,425.2,2,4,Delayed,Standard,No,77.9,2026-05-01,2,9.73,No
ORD10203,2026-07-13,CUST5867,Ahmedabad,West,WH-West,P1758,Electronics,3,2141.57,6424.71,113,110,8.48,3.63,Standard,207.45,414.6,4,5,Delayed,Standard,No,72.8,2026-07-01,1,12.11,No
ORD10204,2026-04-03,CUST3967,Ahmedabad,West,WH-South,P1006,Furniture,1,3283.84,3283.84,32,31,5.14,1.65,Standard,161.0,418.4,4,3,On Time,Urgent,No,64.8,2026-04-01,-1,6.789999999999999,No
ORD10205,2026-07-17,CUST4363,Hyderabad,South,WH-Central,P2558,Toys,1,887.28,887.28,145,144,6.21,2.11,Same Day,463.23,568.9,1,4,Delayed,High,No,91.6,2026-07-01,3,8.32,No
ORD10206,2026-01-25,CUST2610,Delhi,North,WH-South,P1718,Books,1,424.16,424.16,230,229,10.0,2.31,Standard,171.57,311.8,4,3,On Time,Standard,No,65.6,2026-01-01,-1,12.31,No
ORD10207,2026-03-16,CUST1784,Hyderabad,South,WH-North,P1241,Accessories,1,464.21,464.21,93,92,4.33,2.45,Economy,131.64,388.7,6,6,On Time,Standard,No,79.2,2026-03-01,0,6.78,No
ORD10208,2026-07-28,CUST5472,Kanpur,North,WH-South,P2828,Grocery,2,571.99,1143.98,66,64,4.73,2.67,Standard,152.36,214.0,4,4,On Time,High,No,71.5,2026-07-01,0,7.4,No
ORD10209,2026-02-24,CUST1285,Chandigarh,North,WH-North,P2684,Accessories,1,988.44,988.44,38,37,5.29,0.2,Standard,127.63,135.0,4,2,On Time,Standard,No,78.6,2026-02-01,-2,5.49,No
ORD10210,2026-04-26,CUST4407,Bengaluru,South,WH-West,P1441,Beauty,1,584.94,584.94,112,111,6.75,0.76,Same Day,356.07,561.3,1,1,On Time,High,No,74.4,2026-04-01,0,7.51,No
ORD10211,2026-06-30,CUST1288,Jaipur,North,WH-East,P2858,Beauty,1,627.64,627.64,123,122,5.95,2.17,Standard,88.18,95.6,4,4,On Time,Standard,No,75.7,2026-06-01,0,8.120000000000001,No
ORD10212,2026-04-16,CUST2132,Chennai,South,WH-South,P1531,Fashion,1,1653.45,1653.45,117,116,12.89,1.96,Standard,124.44,134.1,4,8,Delayed,High,No,60.4,2026-04-01,4,14.850000000000001,No
ORD10213,2026-02-09,CUST1845,Hyderabad,South,WH-West,P2016,Fashion,2,884.86,1769.72,93,91,9.51,3.17,Express,303.98,632.8,2,6,Delayed,High,No,77.8,2026-02-01,4,12.68,No
ORD10214,2026-06-13,CUST4480,Bengaluru,South,WH-East,P1923,Grocery,2,376.21,752.42,98,96,6.23,2.26,Standard,205.38,301.8,4,6,Delayed,High,No,84.5,2026-06-01,2,8.49,No
ORD10215,2026-06-13,CUST3687,Lucknow,North,WH-East,P1848,Fashion,1,1974.49,1974.49,126,125,9.63,1.46,Standard,157.31,450.1,4,7,Delayed,Standard,No,82.5,2026-06-01,3,11.09,No
ORD10216,2026-05-22,CUST3365,Bhubaneswar,East,WH-NCR,P2735,Furniture,1,4673.38,4673.38,138,137,10.09,2.59,Standard,166.23,352.9,4,6,Delayed,Standard,No,100.0,2026-05-01,2,12.68,No
ORD10217,2026-06-02,CUST4862,Patna,East,WH-North,P2986,Electronics,2,1998.2,3996.4,129,127,8.81,3.07,Express,232.24,371.2,2,5,Delayed,Standard,No,85.0,2026-06-01,3,11.88,No
ORD10218,2026-03-25,CUST5104,Bhubaneswar,East,WH-NCR,P1029,Furniture,1,9852.77,9852.77,65,64,6.83,1.44,Standard,190.55,427.9,4,7,Delayed,Standard,No,93.0,2026-03-01,3,8.27,No
ORD10219,2026-06-30,CUST4926,Kanpur,North,WH-South,P2067,Home & Kitchen,2,891.73,1783.46,127,125,4.22,1.77,Economy,224.94,609.6,6,8,Delayed,Urgent,No,64.3,2026-06-01,2,5.99,No
ORD10220,2026-06-23,CUST2908,Kanpur,North,WH-West,P1742,Toys,4,457.42,1829.68,113,109,4.25,1.4,Standard,260.76,460.2,4,4,On Time,Standard,No,87.8,2026-06-01,0,5.65,No
ORD10221,2026-04-26,CUST5356,Delhi,North,WH-East,P2099,Electronics,5,3469.47,17347.35,66,61,7.38,1.51,Economy,300.26,589.5,6,8,Delayed,Standard,Yes,74.9,2026-04-01,2,8.89,No
ORD10222,2026-04-03,CUST5781,Delhi,North,WH-East,P1079,Accessories,1,1183.93,1183.93,128,127,4.26,1.58,Standard,162.16,430.1,4,5,Delayed,High,Yes,62.5,2026-04-01,1,5.84,No
ORD10223,2026-05-05,CUST4378,Patna,East,WH-NCR,P1742,Home & Kitchen,1,1615.68,1615.68,218,217,11.15,1.32,Standard,107.39,180.8,4,6,Delayed,Standard,No,100.0,2026-05-01,2,12.47,No
ORD10224,2026-02-12,CUST2870,Chennai,South,WH-West,P1377,Electronics,1,2742.13,2742.13,106,105,7.22,1.31,Standard,202.92,532.7,4,5,Delayed,Urgent,No,74.2,2026-02-01,1,8.53,No
ORD10225,2026-01-01,CUST3431,Lucknow,North,WH-North,P1442,Home & Kitchen,1,952.71,952.71,258,257,3.12,2.84,Standard,190.85,218.1,4,4,On Time,High,No,85.6,2026-01-01,0,5.96,No
ORD10226,2026-04-27,CUST1271,Hyderabad,South,WH-NCR,P1770,Sports,2,1721.69,3443.38,111,109,5.62,2.48,Express,345.2,465.1,2,3,Delayed,Standard,No,96.9,2026-04-01,1,8.1,No
ORD10227,2026-07-04,CUST4157,Jaipur,North,WH-North,P2591,Sports,1,927.69,927.69,107,106,3.2,1.81,Standard,79.25,20.0,4,2,On Time,Standard,No,93.9,2026-07-01,-2,5.01,No
ORD10228,2026-01-29,CUST1035,Chennai,South,WH-NCR,P2542,Books,1,647.27,647.27,150,149,3.43,2.98,Express,317.26,516.5,2,2,On Time,Urgent,No,97.4,2026-01-01,0,6.41,No
ORD10229,2026-08-17,CUST2452,Kolkata,East,WH-South,P1001,Home & Kitchen,3,1652.97,4958.91,77,74,5.26,2.74,Economy,264.55,780.1,6,7,Delayed,Urgent,No,69.4,2026-08-01,1,8,No
ORD10230,2026-07-27,CUST4504,Hyderabad,South,WH-NCR,P2511,Toys,1,547.97,547.97,48,47,7.33,2.68,Standard,100.41,197.3,4,7,Delayed,Standard,No,94.9,2026-07-01,3,10.01,No
ORD10231,2026-01-26,CUST5470,Patna,East,WH-South,P1557,Grocery,1,753.91,753.91,145,144,5.5,1.02,Economy,240.8,767.4,6,8,Delayed,Standard,No,64.3,2026-01-01,2,6.52,No
ORD10232,2026-06-17,CUST3640,Kolkata,East,WH-South,P1294,Electronics,1,5265.58,5265.58,87,86,10.02,3.2,Same Day,267.8,240.3,1,3,Delayed,Standard,No,70.4,2026-06-01,2,13.219999999999999,No
ORD10233,2026-06-07,CUST1491,Bhubaneswar,East,WH-East,P2682,Sports,1,2561.83,2561.83,200,199,8.77,0.79,Standard,142.83,406.0,4,4,On Time,Standard,No,58.0,2026-06-01,0,9.559999999999999,No
ORD10234,2026-02-14,CUST4249,Pune,West,WH-West,P1343,Grocery,1,474.52,474.52,270,269,11.46,2.84,Express,167.96,105.1,2,2,On Time,Urgent,No,72.5,2026-02-01,0,14.3,No
ORD10235,2026-06-01,CUST5242,Jaipur,North,WH-West,P2984,Grocery,1,318.55,318.55,73,72,8.59,2.59,Standard,186.4,429.2,4,5,Delayed,Standard,No,71.1,2026-06-01,1,11.18,No
ORD10236,2026-02-11,CUST4987,Delhi,North,WH-South,P1481,Toys,1,557.3,557.3,114,113,7.14,2.16,Economy,226.46,578.9,6,8,Delayed,Standard,No,59.8,2026-02-01,2,9.3,No
ORD10237,2026-01-04,CUST5287,Lucknow,North,WH-North,P2192,Toys,1,678.52,678.52,147,146,1.86,3.34,Standard,45.1,33.3,4,4,On Time,High,No,93.9,2026-01-01,0,5.2,No
ORD10238,2026-03-14,CUST1199,Bengaluru,South,WH-West,P2154,Accessories,4,382.38,1529.52,110,106,9.8,2.88,Economy,261.6,587.6,6,8,Delayed,Standard,No,57.5,2026-03-01,2,12.68,No
ORD10239,2026-03-23,CUST3934,Mumbai,West,WH-South,P1852,Books,2,310.52,621.04,51,49,3.1,1.88,Standard,209.36,429.4,4,6,Delayed,High,No,52.2,2026-03-01,2,4.98,No
ORD10240,2026-03-13,CUST4794,Chandigarh,North,WH-West,P2756,Home & Kitchen,1,2246.96,2246.96,144,143,8.49,1.61,Express,280.79,499.1,2,4,Delayed,Standard,No,64.1,2026-03-01,2,10.1,No
ORD10241,2026-03-16,CUST2190,Jaipur,North,WH-South,P2213,Electronics,1,3445.3,3445.3,88,87,8.18,2.1,Standard,266.75,493.7,4,6,Delayed,Standard,No,64.9,2026-03-01,2,10.28,No
ORD10242,2026-08-18,CUST1967,Patna,East,WH-South,P1172,Grocery,2,554.71,1109.42,96,94,8.94,1.47,Express,350.79,471.4,2,5,Delayed,Urgent,No,66.4,2026-08-01,3,10.41,No
ORD10243,2026-06-08,CUST3940,Pune,West,WH-North,P2048,Accessories,1,1803.61,1803.61,152,151,4.62,1.4,Same Day,521.0,725.4,1,4,Delayed,Standard,No,93.7,2026-06-01,3,6.02,No
ORD10244,2026-08-10,CUST2908,Jaipur,North,WH-North,P1753,Fashion,1,1931.19,1931.19,91,90,6.42,1.73,Express,222.61,242.6,2,3,Delayed,Standard,No,75.8,2026-08-01,1,8.15,No
ORD10245,2026-03-26,CUST5853,Bhubaneswar,East,WH-NCR,P2046,Furniture,1,5671.59,5671.59,109,108,3.47,1.85,Standard,150.67,331.6,4,2,On Time,Urgent,No,81.6,2026-03-01,-2,5.32,No
